trial,cue,state,correct_action,action,reward,p_action1,rho_tha,rho_bg,rho_cb,rho_sum,x_mix,w_actor,v_bg_state,z_bias_tha,z_bias_bg,z_bias_cb,x_tha,x_bg,x_cb,x_bb,cue_strength,bg_confidence,trial_uncertainty,logit_tha,logit_bg,logit_cb,rpe,value_before,e_mix,e_tha,e_cb,delta_z_tha_mismatch,delta_z_cb_mismatch,rolling_accuracy,rolling_abs_rpe,rolling_mismatch
443,1.0,1,1,1,1.0,0.9992648837367412,0.10627938778313224,0.7840463251490647,0.10967428706780306,1.0,0.9283425360630173,1.9429128901615225,0.9878423112420756,-0.48845600358942204,0.868063747083884,-0.018119528803341924,0.6124325502565926,1.0051728278303942,0.6852245842884744,0.996758579463039,0.6124325502565926,0.9864914569356396,0.07279203403188184,0.002472560834217319,2.0008693071789407,0.033916146997444205,0.013508543064360445,0.9864914569356396,0.004680754994513656,0.14770649672559433,0.09705343014942563,-0.001716308900772968,-0.0011084721018589437,0.98,0.037701686258243126,0.08462246165215034
444,1.0,1,1,1,1.0,0.9999213365267103,0.07217923188176606,0.7726059413153324,0.15521482680290147,1.0,1.215990307323085,1.9429131692651584,0.989058080117868,-0.49246270331703423,0.8697243882223945,-0.016836584045630137,0.15240203228118043,1.409279137633346,0.7484633612744951,0.8701431037022853,0.15240203228118043,0.9878423112420756,0.5960613289933147,-0.36653437776447767,2.0040824050122708,0.3991234014919783,0.012157688757924445,0.9878423112420756,0.11961028825232695,0.5151522456047156,0.014805959717293373,-0.004746503488228664,0.0012576519424204028,0.98,0.03793069978665347,0.08421756022633475
445,1.0,1,1,1,1.0,0.9999611591894855,0.17809345890257344,0.6739297764336826,0.14797676466374404,1.0,1.3068005773254074,1.9429133025566334,0.9901522721060811,-0.492594284461944,0.8713858079188997,-0.018553792849141063,1.4609830374678687,1.3915199489430905,0.7354014458812058,1.1483530791963656,1.4609830374678687,0.989058080117868,0.7255815915866629,0.6763237266572607,2.0071411803579426,0.4910705300650339,0.010941919882132,0.989058080117868,0.025105609663352704,0.09773749080884175,0.17052905145765823,-0.0008715825737458686,-0.0017450813015316663,0.98,0.03813681196222279,0.0824623305932748
446,1.0,1,1,1,1.0,0.9975394269733061,0.12467389195552205,0.7620260992311529,0.11330000881332501,1.0,0.772666670891857,1.942917795963243,0.991137044895473,-0.49128036286510146,0.873048012090974,-0.019209923301797903,0.8654698289658596,0.7697413093257939,0.6902224668917324,1.0776325520128893,0.8654698289658596,0.9901522721060811,0.17524736207412717,0.19978157871074376,2.010060920840893,0.10411936060274794,0.009847727893918856,0.9901522721060811,0.0930041886479276,0.045013021050730656,0.15008657405358206,0.0005758940111663634,-0.0006849886248678535,0.98,0.038333761262506615,0.08361312421070717
447,-1.0,0,0,0,1.0,0.0001910074452404214,0.13114665539732948,0.7534823077649481,0.11537103683772251,1.0,-1.1018231371474771,1.9429177980398207,0.9999629986766697,-0.49083005555761183,0.874733829341719,-0.02101794259307165,-0.9573647020500604,-1.1853216951813115,-0.720709758949561,-1.112386997274882,0.9573647020500604,0.9999588874185219,0.2366549431004994,0.2746113987749469,2.023000732622274,0.14644853686855167,4.111258147809771e-05,0.9999588874185219,0.00011159514079137626,0.024031912016771774,0.15341105902215038,-0.0002870438025117648,-0.0018395935665763083,0.98,0.038323129914270185,0.0832174470640918
448,1.0,1,1,1,1.0,0.9885469314062075,0.11778311222435815,0.7550215111761512,0.12719537659949073,1.0,0.573619021585065,1.9429317725050446,0.9920233404059258,-0.4878280968003295,0.8763947119780613,-0.02277312444283134,0.8093376840964042,0.5583948267784409,0.44571277573275736,1.0925775074069866,0.8093376840964042,0.991137044895473,0.3636249083636468,0.15664009171951154,2.014541430971513,0.23351949326148108,0.008862955104526948,0.991137044895473,0.2693179100065816,0.08022479750900993,0.41843398108397256,0.00226911734997086,-0.0017893928529286913,0.98,0.03850038428452563,0.08656955202702805
449,-1.0,0,0,0,1.0,3.5022945963509725e-05,0.1872082079438352,0.6509239752229221,0.16186781683324272,1.0,-1.3201019503044125,1.942931772915616,0.9999666988090028,-0.4900424752674944,0.8780755201715373,-0.02282898471721925,-1.5850110154190076,-1.4116174183231616,-0.6457074615111855,-0.9884748380375017,1.5850110154190076,0.9999629986766697,0.939303553907822,0.7801807155348768,2.0263521604562316,0.6347393632926441,3.700132333028794e-05,0.9999629986766697,0.10997654159049024,0.35585541092493944,0.1174894744107334,-0.0029505464320133904,-9.015519384291799e-05,0.98,0.03849081607111285,0.08649555492689907
450,-1.0,0,0,0,1.0,0.00014419842685623008,0.09350713318910987,0.7770320194269177,0.12946084738397243,1.0,-1.1379936440761074,1.9429317742271253,0.9999700289281025,-0.4898721564421302,0.8797538171799968,-0.021846858986566426,-0.500794830855525,-1.2592476220135878,-0.8704564716843602,-0.8563785915976755,0.500794830855525,0.9999666988090028,0.36966164082883524,-0.08940661058307436,2.02803722380189,0.23593416386296542,3.3301190997203634e-05,0.9999666988090028,0.07930703778242994,0.1264398109035309,0.00019818670773507523,-0.0005655932774532116,0.0009493062128963383,0.98,0.038482204679041336,0.0848219860105661
451,1.0,1,1,1,1.0,0.9993026659039571,0.10753213540628401,0.7889363511214621,0.10353151347225374,0.9999999999999999,0.9351265503443467,1.942933022597888,0.9928210063653332,-0.49068780809494295,0.8814082606510933,-0.0232212452072761,0.6469461308998604,1.0100452634628825,0.6635431519151872,1.0155468911763625,0.6469461308998604,0.9920233404059258,0.016597021015326785,0.02768474827775813,2.0205806586468116,-0.010228944275837678,0.007976659594074231,0.9920233404059258,0.006467431219537601,0.1358665204764154,0.12390663245384952,-0.0015527890710825335,-0.001409270414811743,0.98,0.038633388196620516,0.08376901879839636
452,-1.0,0,0,0,1.0,0.00024964225284107117,0.12716970855754522,0.7448553527007318,0.12797493874172303,1.0,-1.0673594873936534,1.942933024514536,0.9999730260352923,-0.489304922350615,0.8830815675597699,-0.023087670951225967,-0.9429925527609108,-1.1819347361241963,-0.524079051738682,-0.7881348866646614,0.9429925527609108,0.9999700289281025,0.4189135010222288,0.2637062341137857,2.0313737939184113,0.27001820550828404,2.9971071897505475e-05,0.9999700289281025,0.07796637765226501,0.023980896748777472,0.06972548395845608,0.0006478257708418505,9.889072432570712e-05,1.0,0.018633991876710044,0.08528773899827152
453,1.0,1,1,1,1.0,0.999215266976985,0.12955232116192636,0.7708467004187128,0.0996009784193609,1.0000000000000002,0.9199213077349584,1.9429342683055568,0.9935389057287999,-0.48858457619707146,0.8847331690507533,-0.023061771191829988,0.9134074369234891,0.9215631443853253,0.9156872400794024,1.003860845652045,0.9134074369234891,0.9928210063653332,0.0022798031559132514,0.24142102718817632,2.0248257248799026,-0.021491808742086692,0.007178993634666786,0.9928210063653332,0.007045846025734026,0.008181819150615192,0.007774584719679958,-1.3631677498573997e-05,-8.74486432735119e-06,1.0,0.018770057042531305,0.0847923476494875
454,-1.0,0,0,0,1.0,0.0019027049747419467,0.2070644860656039,0.6597162675777347,0.13321924635666124,0.9999999999999999,-0.8058139586981397,1.9429342782312824,0.999975723431763,-0.4934497358108409,0.8864014971852638,-0.022629908109899455,-1.7056339398097764,-0.47379227242058963,-1.051419204038222,-0.9961143298776579,1.7056339398097764,0.9999730260352923,0.6542147357715544,0.8759225756507496,2.0347021489913395,0.43488854384825804,2.6973964707743825e-05,0.9999730260352923,0.03621423127106242,0.5034180768782256,0.003058629105915827,-0.005606446147285958,0.0003978672259817592,1.0,0.018763833285640588,0.08297116173675181
455,-1.0,0,0,0,1.0,2.6744586121671067e-06,0.1591770210953024,0.7353636374962316,0.10545934140846606,1.0,-1.6510801543031883,1.9429342782570103,0.9999781510885867,-0.49071618170289283,0.88806732949193,-0.02091233410813625,-1.2493438954019016,-1.8196162989155502,-1.0822526745115917,-1.2431551538855805,1.2493438954019016,0.999975723431763,0.16709122089030992,0.5060253805106805,2.036373579131791,0.09433394651331749,2.427656823700275e-05,0.999975723431763,0.16640280596570534,3.830052155583632e-05,0.0258896078686969,0.001996374065329794,0.0016861583771641013,1.0,0.018758231904438944,0.08291070503443403
456,1.0,1,1,1,1.0,0.9998558541085087,0.15086687139669452,0.7458670564852395,0.10326607211806581,0.9999999999999999,1.138039070415789,1.9429345326333771,0.99418501515592,-0.48996963491740864,0.8897133221956435,-0.02105485175933659,1.1540045981021076,1.1472970192552556,1.0478461535053136,1.1733939468085026,1.1540045981021076,0.9935389057287999,0.10615844459679402,0.43248749677879333,2.03063707108005,0.05339857710961955,0.0064610942712001185,0.9935389057287999,0.0012499672847440587,0.00037594684325818035,0.015762248403300268,1.048824529783054e-05,-0.0001741473734226745,1.0,0.016887449957076524,0.07781960983899322
457,-1.0,0,0,0,1.0,7.439680607647732e-05,0.14326110062780562,0.7172447962687069,0.1394941031034875,1.0,-1.223152786016491,1.9429345331105503,0.999980335979728,-0.48885002855684834,0.8913741933297317,-0.022439270375071395,-1.148636843788737,-1.3701506428363197,-0.5438537342242475,-0.9704880278354937,1.148636843788737,0.9999781510885867,0.6047831095644896,0.4289398401135811,2.039688195947518,0.4022933249358061,2.184891141332468e-05,0.9999781510885867,0.06383948002666186,0.031737000625542584,0.18201682048516699,0.0003852297528134313,-0.0014181280855020616,1.0,0.016882408713995045,0.06970110654466556
458,-1.0,0,0,0,1.0,0.0002475766537388994,0.14601553302362957,0.7415707243567393,0.11241374261963116,1.0,-1.0684280096703205,1.9429345343589064,0.9999823023817552,-0.4883267338221925,0.8930325790914083,-0.022348634672856214,-1.1314300971734528,-1.0848474783918127,-0.878277942573557,-0.9608491698937915,1.1314300971734528,0.999980335979728,0.2531521545998958,0.4162940491819139,2.0413515797064186,0.15476723784485566,1.966402027198111e-05,0.999980335979728,0.011573206767664084,0.029097852751589073,0.0068180075811698545,-0.00021029575180709986,5.706239023793076e-05,1.0,0.015082798544892704,0.06895377962670513
459,1.0,1,1,1,1.0,0.999310215895012,0.17610706027518225,0.6823347906788727,0.14155814904594521,1.0000000000000002,0.936526906829285,1.9429354359160744,0.994766513640328,-0.4889931926013342,0.8946729025047248,-0.02326489042622808,1.4628046933052703,0.8355181706942347,0.7686845099266704,1.0887412962879506,1.4628046933052703,0.99418501515592,0.6941201833785999,0.6819170208220239,2.036345346520716,0.46353549369216374,0.005814984844080051,0.99418501515592,0.02316922035827433,0.13992342498813695,0.10243634649591016,-0.0014010504555583515,-0.0009512055136516299,1.0,0.015194167842595535,0.06928915234032548
460,-1.0,0,0,0,1.0,0.00027970567950039973,0.11407434264808307,0.7815730588525273,0.10435259849938978,1.0,-1.0527232089437013,1.942935437166741,0.9999840721435798,-0.4889613240416584,0.8963263455086093,-0.0244622206725663,-0.7614843453502491,-1.144489125323082,-0.6837924242899276,-1.0076334067637276,0.7614843453502491,0.9999823023817552,0.07769192106032152,0.12019428367886509,2.044652550243743,0.03111945431599698,1.7697618244771895e-05,0.9999823023817552,0.0020330902606291623,0.0605893604347364,0.10487298192959604,-0.0007026752420892868,-0.0012340787000276027,1.0,0.013574518690403428,0.06932382366991618
461,-1.0,0,0,0,1.0,1.2855464083997685e-05,0.1898998708732612,0.6817227966155245,0.12837733251121425,1.0,-1.449061114626467,1.9429354372379515,0.9999856649292218,-0.49033805206796444,0.8979773130521508,-0.019748359687373884,-1.5714289646487218,-1.4998400530473273,-0.9983990102191553,-0.7906456166622007,1.5714289646487218,0.9999840721435798,0.5730299544295665,0.7681818476773192,2.046308028473726,0.3766587474281302,1.5927856420239195e-05,0.9999840721435798,0.4335109679595327,0.609622636493041,0.04316147253443089,-0.0021133400224021,0.004684193945101222,1.0,0.012116834453430531,0.06958187958260353
462,1.0,1,1,1,1.0,0.9999090203944667,0.14802681345568705,0.7229415940652625,0.1290315924790504,0.9999999999999999,1.1972585436325192,1.9429355740531462,0.9952898622762951,-0.48950579547585177,0.8996117440517194,-0.019236036102973936,1.1829523112776745,1.2890333946806802,0.6994723046984873,0.9079007505822263,1.1829523112776745,0.994766513640328,0.4834800065791872,0.4560237969541753,2.041958803738528,0.3186876449180572,0.005233486359672024,0.994766513640328,0.08372793239893611,0.07565336104100184,0.043442417053510714,9.689485629521122e-05,0.0004834261841451048,1.0,0.010909301665932802,0.07076985904437344
463,1.0,1,1,1,1.0,0.9999542920217639,0.19074881262360144,0.66273109660264,0.14652009077375855,1.0,1.2858367669598276,1.942935640492087,0.9957608760486656,-0.49246360180488985,0.9012451307042324,-0.01832407702664418,1.6103612555211,1.295727850925496,0.8186121739229181,0.9733516539860944,1.6103612555211,0.9952898622762951,0.7917490815981819,0.7987832089410283,2.044195085669459,0.5349883210157533,0.004710137723704877,0.9952898622762951,0.09764694583020685,0.40578123244778663,0.02394430669022213,-0.0036976114394109577,0.0008844316696798167,1.0,0.010999067061146006,0.07255785383368703
464,-1.0,0,0,0,1.0,0.0025161932010626517,0.13000373623599232,0.7221128997333933,0.14788336403061428,1.0,-0.769774441481995,1.9429356471558348,0.9999870984362996,-0.4901982915183003,0.9028887248296753,-0.02424398669136443,-1.0363424250089024,-0.8087319135070412,-0.34520655772271586,-1.1420387842149162,1.0363424250089024,0.9999856649292218,0.6911358672861865,0.33661033820223213,2.0512286453728374,0.46547103007368634,1.4335070778193071e-05,0.9999856649292218,0.1385807408703738,0.011171720349406706,0.6349415971765172,0.0015289082462516053,-0.005956330275673721,1.0,0.009818371499339517,0.0752277594381152
465,-1.0,0,0,0,1.0,2.9329447830331876e-05,0.1664059173300886,0.7093216685405559,0.12427241412935543,0.9999999999999999,-1.342927799314597,1.9429356472777928,0.9999883885926697,-0.4894959953304561,0.9045298569652842,-0.026183483647248797,-1.3664914390636778,-1.417187970786066,-0.8875131506265845,-1.2962671310597358,1.3664914390636778,0.9999870984362996,0.4789782884370932,0.602994859732642,2.05287388803142,0.3110408152146008,1.2901563700373764e-05,0.9999870984362996,0.002177217961990207,0.0049314534346325085,0.167079816519945,-3.305082567170762e-05,-0.001978831182695457,1.0,0.009814635907278721,0.07486536082182423
466,-1.0,0,0,0,1.0,0.00010241115273461478,0.1377130423356071,0.7485134163556355,0.11377354130875728,0.9999999999999999,-1.1820273788196884,1.9429356476151352,0.9999895497334027,-0.4883239601958594,0.9061685308920602,-0.026009984571854758,-1.0638693599832032,-1.264464330295072,-0.7826967136242873,-0.9683359207709555,1.0638693599832032,0.9999883885926697,0.2811726463589159,0.3615994926561065,2.0545165038468545,0.17063736880399236,1.161140733030308e-05,0.9999883885926697,0.04566403924299338,0.00912663800772022,0.03446191523004361,0.00043844881482327794,0.0001344254881553972,1.0,0.009811273874424004,0.07537189364269085
467,1.0,1,1,1,1.0,0.9998191250459528,0.16468816644160617,0.710999937307895,0.12431189625049886,1.0,1.1088277352797289,1.9429358516619741,0.996184788443799,-0.4890995246134687,0.9077933594276691,-0.02581699386492397,1.3462486779336764,1.0956037279238413,0.8699274190969796,0.9624822868747445,1.3462486779336764,0.9957608760486656,0.47632125883669685,0.5886749821510819,2.0512935383480255,0.307414896613833,0.0042391239513344114,0.9957608760486656,0.02141699026885596,0.14727664290639708,0.008566403549359542,-0.0015103158316504934,0.000154207040633957,1.0,0.008833172316550847,0.07448964079806114
468,-1.0,0,0,0,1.0,2.87030611648349e-05,0.16306610677848413,0.6993675612379039,0.13756633198361204,1.0,-1.345705529556174,1.9429358517588502,0.9999905947600625,-0.4885575417252549,0.9094271412189018,-0.023938265245616812,-1.3635751314638707,-1.466590126836836,-0.7099635486288158,-0.9070591738032578,1.3635751314638707,0.9999895497334027,0.6536115828350548,0.601760580557628,2.057781341621082,0.4317111141196144,1.0450266597294977e-05,0.9999895497334027,0.19241062541531384,0.20840681959878643,0.03884668546290414,-0.00019195433020167109,0.0018427672794289163,1.0,0.007876785688672928,0.07645122280456804
469,1.0,1,1,1,1.0,0.9947218447262777,0.14876704657949416,0.7454324118970308,0.10580054152347507,1.0,0.674094114275696,1.9429391096199498,0.996566309599419,-0.48691424562499375,0.9110484846798302,-0.022655375517371686,1.1650179471406557,0.5321051374801583,0.9842049724266816,0.9969464753423825,1.1650179471406557,0.996184788443799,0.18081297471397406,0.4434568159872697,2.0550396479292705,0.10263081705416502,0.0038152115562010147,0.996184788443799,0.10423364704633409,0.028248019632437744,0.00016234589655081362,0.0009118275289667562,0.0012488556137973993,1.0,0.007092153849908074,0.07613394735741291
470,1.0,1,1,1,1.0,0.9998862603597828,0.17731948738685105,0.7006014052524933,0.12207910736065561,0.9999999999999999,1.1685241174338978,1.94293921914713,0.9969096786394771,-0.48877219379441805,0.9126681598129037,-0.022058168271113784,1.4625349859726557,1.1256446197337813,0.9875560498597696,0.948166736381804,1.4625349859726557,0.996566309599419,0.4749789361128861,0.6831137431531309,2.057099740719162,0.30982987976164855,0.0034336904005809465,0.996566309599419,0.048557375384137666,0.26457469618715673,0.001551518016265442,-0.0025922078496362286,0.0005640702884144667,1.0,0.007157592823018501,0.07660478396997253
471,-1.0,0,0,0,1.0,0.0013290372294621573,0.12786054952244627,0.7747193680236231,0.09742008245393072,1.0,-0.8520558054600529,1.9429392217032797,0.9999915352840563,-0.4876763077352478,0.914294632391177,-0.021717368047135633,-0.9373361159429607,-0.8292775755905964,-0.921268931927702,-1.0721854829203643,0.9373361159429607,0.9999905947600625,0.01606718401525875,0.2610966989599506,2.0626573437869755,-0.010811139460432658,9.405239937532173e-06,0.9999905947600625,0.04845707489878074,0.01818435177420646,0.02277580536352085,0.00036327267749489134,0.0003081752344231187,1.0,0.006382938464917265,0.07675333626449538
